Drift (%),Base Shear (kN)
0.05930232558139524,131.3185342707197
0.05988372093023245,132.5598454283261
0.06046511627906966,133.7976896147192
0.06104651162790686,135.0303447605705
0.06162790697674407,136.2598418200415
0.06220930232558127,137.48485078134294
0.06279069767441849,138.70716787739858
0.0633720930232557,139.92891827176172
0.0639534883720929,141.14989624362795
0.06453488372093011,142.36905247679834
0.06511627906976732,143.58642901418318
0.06569767441860452,144.8000302650667
0.06627906976744173,146.01047703536
0.06686046511627894,147.21779064036713
0.06744186046511615,148.42225133737546
0.06802325581395335,149.6225942530594
0.06860465116279056,150.8195434695179
0.06918604651162776,152.01040822396916
0.06976744186046498,153.19887802585816
0.07034883720930218,154.3854253757967
0.07093023255813939,155.56867705688254
0.07151162790697659,156.75063142175762
0.0720930232558138,157.93148322166851
0.07267441860465101,159.11024632670018
0.07325581395348821,160.28765464653708
0.07383720930232542,161.46340228265876
0.07441860465116264,162.6382148966104
0.07499999999999984,163.81091454916267
0.07558139534883704,164.97925418860584
0.07616279069767425,166.14278467262207
0.07674418604651147,167.30469687490017
0.07732558139534867,168.4631860191339
0.07790697674418587,169.61887864872995
0.07848837209302308,170.77235192853846
0.0790697674418603,171.9227862145549
0.07965116279069749,173.07145628804517
0.0802325581395347,174.21768806225185
0.0808139534883719,175.36140864014692
0.08139534883720913,176.50244182797277
0.08197674418604632,177.6401032614179
0.08255813953488353,178.77594582310496
0.08313953488372074,179.90913756512077
0.08372093023255794,181.03807672949233
0.08430232558139515,182.1650378270737
0.08488372093023236,183.28986944458396
0.08546511627906957,184.41146999694547
0.08604651162790677,185.53079445530497
0.08662790697674398,186.64854675483792
0.08720930232558119,187.7638572966729
0.0877906976744184,188.87815888831346
0.0883720930232556,189.98763240611544
0.08895348837209281,191.09204801017614
0.08953488372093002,192.19438901384063
0.09011627906976723,193.29301547790521
0.09069767441860443,194.38828609468493
0.09127906976744164,195.48186004205212
0.09186046511627885,196.57286775255355
0.09244186046511604,197.66074131309088
0.09302325581395327,198.74603350069998
0.09360465116279049,199.82916624511458
0.0941860465116277,200.9095323706704
0.09476744186046492,201.98568377860886
0.09534883720930212,203.0594820581033
0.09593023255813936,204.1308459671282
0.09651162790697657,205.20000338410733
0.09709302325581379,206.2658651912502
0.09767441860465101,207.32938844144456
0.09825581395348823,208.38927369818785
0.09883720930232544,209.44554373320014
0.09941860465116266,210.49771542317467
0.09999999999999987,211.5480793101423
0.10058139534883709,212.59660229748314
0.10116279069767431,213.64196130521879
0.10174418604651152,214.6834656002918
0.10232558139534874,215.722022313292
0.10290697674418597,216.75817102289
0.10348837209302318,217.7920356852522
0.1040697674418604,218.8234437227344
0.10465116279069761,219.85240818297936
0.10523255813953483,220.87991723228598
0.10581395348837205,221.90505492447886
0.10639534883720926,222.92704846990705
0.10697674418604648,223.9452550255866
0.10755813953488369,224.9597783630286
0.10813953488372091,225.97094975719
0.10872093023255815,226.97823094210833
0.10930232558139535,227.98207383431873
0.10988372093023258,228.98353625864223
0.1104651162790698,229.98265102069965
0.111046511627907,230.97714871493213
0.11162790697674423,231.97049318118127
0.11220930232558143,232.96294920577893
0.11279069767441866,233.9541045604536
0.11337209302325586,234.94348613311996
0.11395348837209308,235.92999087653473
0.11453488372093032,236.91435992615368
0.11511627906976754,237.89567467810298
0.11569767441860475,238.87340820460145
