PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.1021021021021021,1.237710778326829e-25,1.1770515131681116e-41,2.7522630590512436e-71
0.1041041041041041,4.055146370326732e-25,5.560840167037832e-41,2.916126748885533e-70
0.1061061061061061,1.2828361318082684e-24,2.5181204338591126e-40,2.9040348717450467e-69
0.10810810810810811,3.924490860697011e-24,1.094952999779488e-39,2.725335449282535e-68
0.11011011011011011,1.1627131691893526e-23,4.5797498610781964e-39,2.4162206318544498e-67
0.11211211211211211,3.340651656610227e-23,1.8455083210417782e-38,2.0284517612791704e-66
0.11411411411411411,9.320017223492039e-23,7.175934092374862e-38,1.6160661751700094e-65
0.11611611611611611,2.5278698534919115e-22,2.696198123308727e-37,1.2243934854392749e-64
0.11811811811811812,6.673305902038572e-22,9.802211699714166e-37,8.838964654493346e-64
0.12012012012012012,1.7165006508106417e-21,3.452637460987856e-36,6.09123003739892e-63
0.12212212212212212,4.306319051271024e-21,1.1796636552916644e-35,4.014147782545506e-62
0.12412412412412413,1.0547427949637849e-20,3.914204333914402e-35,2.5338902600300713e-61
0.12612612612612611,2.524420545953913e-20,1.262637165754553e-34,1.534518724042993e-60
0.12812812812812813,5.90918459556391e-20,3.963791748881677e-34,8.928847330294941e-60
0.13013013013013014,1.3539440818000553e-19,1.2121740346941044e-33,4.998890181924278e-59
0.13213213213213212,3.038923473790675e-19,3.614468823107539e-33,2.696450084314863e-58
0.13413413413413414,6.686614831495021e-19,1.0517994641873099e-32,1.4031649415704702e-57
0.13613613613613612,1.4433317844584937e-18,2.9894778453388476e-32,7.052656553245754e-57
0.13813813813813813,3.0583722870914034e-18,8.305756117512649e-32,3.427909531941992e-56
0.14014014014014015,6.3658425225117865e-18,2.257436610171452e-31,1.612946123593609e-55
0.14214214214214213,1.3023472207273047e-17,6.006482435016432e-31,7.355010910495546e-55
0.14414414414414414,2.6203224678288173e-17,1.5656487316266804e-30,3.2535529364437704e-54
0.14614614614614616,5.1877601820673447e-17,4.000603353075959e-30,1.397532714884064e-53
0.14814814814814814,1.0111870449777791e-16,1.0027402015411276e-29,5.834391085393514e-53
0.15015015015015015,1.941460494798914e-16,2.4668669970031784e-29,2.369413925209996e-52
0.15215215215215216,3.6735030330402196e-16,5.960032030058975e-29,9.368370569106178e-52
0.15415415415415415,6.853102562072171e-16,1.4149379124910197e-28,3.60923522412281e-51
0.15615615615615616,1.2610741450113009e-15,3.302495860326031e-28,1.3559068103928862e-50
0.15815815815815815,2.2899394665167886e-15,7.582000680995674e-28,4.970837895386858e-50
0.16016016016016016,4.104999352124947e-15,1.7130632345024133e-27,1.7796017706481505e-49
0.16216216216216217,7.267354047940358e-15,3.810778974551233e-27,6.225946475141496e-49
0.16416416416416416,1.2710867537195942e-14,8.350249943256163e-27,2.1299100128511574e-48
0.16616616616616617,2.1971751603202555e-14,1.803089674280007e-26,7.129567586312374e-48
0.16816816816816815,3.754858146526503e-14,3.838369042735831e-26,2.3365401783494688e-47
0.17017017017017017,6.346066421853938e-14,8.058609160624671e-26,7.501418023954023e-47
0.17217217217217218,1.0610483589911702e-13,1.6692569134805074e-25,2.3605642094417086e-46
0.17417417417417416,1.7555660408708516e-13,3.412678982818629e-25,7.28490218855506e-46
0.17617617617617617,2.875262369029187e-13,6.888589098332007e-25,2.205928788953401e-45
0.1781781781781782,4.662707610944891e-13,1.3733315906917639e-24,6.557453318373862e-45
0.18018018018018017,7.488878385585941e-13,2.705036177015553e-24,1.9145339578857465e-44
0.18218218218218218,1.1915887869661645e-12,5.2657512359619794e-24,5.492571804020161e-44
0.1841841841841842,1.8787805689006773e-12,1.0133729263320016e-23,1.549054458080458e-43
0.18618618618618618,2.936099459261194e-12,1.9285341687680722e-23,4.296576188353388e-43
0.1881881881881882,4.548956353798766e-12,3.6304238978740914e-23,1.1725282324213244e-42
0.19019019019019018,6.988705334023817e-12,6.762042114195683e-23,3.1495092082041754e-42
0.1921921921921922,1.0649270320604074e-11,1.2465319250048628e-22,8.330078438191776e-42
0.1941941941941942,1.6098004999493116e-11,2.274806602554313e-22,2.1702215843593545e-41
0.1961961961961962,2.4145774061098874e-11,4.110625188388093e-22,5.571402464561932e-41
0.1981981981981982,3.5942795818920224e-11,7.356932918016593e-22,1.4098792389536424e-40
0.20020020020020018,5.310875701885791e-11,1.3044005930074218e-21,3.51805556298025e-40
0.2022022022022022,7.790819418600703e-11,2.291642773845184e-21,8.659016095191145e-40
0.2042042042042042,1.1348524243639368e-10,3.99022979892273e-21,2.1028900469883367e-39
0.2062062062062062,1.641757103705187e-10,6.887383184881884e-21,5.0405676363638844e-39
0.2082082082082082,2.3591919587602587e-10,1.1787001405623642e-20,1.192849553607929e-38
0.21021021021021022,3.367997805413196e-10,2.0004596694051475e-20,2.787787598727845e-38
0.2122122122122122,4.777509199448845e-10,3.367562011912189e-20,6.43608890726704e-38
0.21421421421421422,6.734686960744377e-10,5.623933098323805e-20,1.4682146955636502e-37
0.21621621621621623,9.43587852422611e-10,9.319237580203646e-20,3.3103623702619285e-37
0.2182182182182182,1.314187250839522e-09,1.5325367937974678e-19,7.378868447144164e-37
0.22022022022022023,1.8197058533157242e-09,2.5015204370548805e-19,1.6264427495682113e-36
0.2222222222222222,2.505367343843545e-09,4.0534980942959834e-19,3.545895417262212e-36
0.22422422422422422,3.430231386523752e-09,6.521638538811093e-19,7.648063505452767e-36
0.22622622622622623,4.671012603097734e-09,1.041958344560459e-18,1.632348279330993e-35
0.22822822822822822,6.32683499485682e-09,1.6533887659809827e-18,3.4482954744296936e-35
0.23023023023023023,8.525120085971075e-09,2.606110630882704e-18,7.211377522471195e-35
0.23223223223223222,1.1428841884019355e-08,4.0809794286825616e-18,1.4932870235276948e-34
0.23423423423423423,1.524542118888073e-08,6.349629423107463e-18,3.0624309928054404e-34
0.23623623623623624,2.023757616865518e-08,9.817520773603616e-18,6.221162143366985e-34
0.23823823823823823,2.6736495772763915e-08,1.5086212013298543e-17,1.2521051496068136e-33
0.24024024024024024,3.515775774592666e-08,2.3042915108931608e-17,2.497202584654842e-33
0.24224224224224225,4.602047397571664e-08,3.498854501103351e-17,4.9361447021858986e-33
0.24424424424424424,5.997021282800384e-08,5.2819777947695547e-17,9.67204830428648e-33
0.24624624624624625,7.78063211074589e-08,7.928646798721188e-17,1.878965484717344e-32
0.24824824824824826,1.0051434735229323e-07,1.183536431252681e-16,3.619597355161917e-32
0.2502502502502503,1.2930435326799242e-07,1.7570786493007644e-16,6.915320056560567e-32
0.25225225225225223,1.6565599105288988e-07,2.5946183610527784e-16,1.310516492903544e-31
0.25425425425425424,2.113713208803324e-07,3.8112986724858684e-16,2.4638640028655676e-31
0.25625625625625625,2.686364444609808e-07,5.569715615877284e-16,4.596202498499347e-31
0.25825825825825827,3.400931368591823e-07,8.098336200350216e-16,8.508485249217618e-31
0.2602602602602603,4.2892176887713646e-07,1.1716622588209856e-15,1.5632805221291759e-30
0.26226226226226224,5.389369254945569e-07,1.6869142066820018e-15,2.8511003710806558e-30
0.26426426426426425,6.746972410463774e-07,2.4171661714815625e-15,5.162224390632357e-30
0.26626626626626626,8.416310878629416e-07,3.4473154899893127e-15,9.280394652563988e-30
0.2682682682682683,1.0461798706535275e-06,4.8938839380075155e-15,1.6567471046421785e-29
0.2702702702702703,1.2959607924950595e-06,6.916089239630022e-15,2.937378167053744e-29
0.27227227227227224,1.5999510682539e-06,9.730543129432727e-15,5.172848016339322e-29
0.27427427427427425,1.9686956658404106e-06,1.3630681268314007e-14,9.049339136044113e-29
0.27627627627627627,2.4145407529648247e-06,1.901234157704548e-14,1.572791466890931e-28
0.2782782782782783,2.9518951150115152e-06,2.640729906884691e-14,2.716071571494281e-28
0.2802802802802803,3.597521886164048e-06,3.652705574327646e-14,4.660951202500897e-28
0.2822822822822823,4.370862998814957e-06,5.0319796131221053e-14,7.949092608575307e-28
0.28428428428428426,5.294398803358178e-06,6.904417980209173e-14,1.3474588084221704e-27
0.2862862862862863,6.394045339444447e-06,9.436458406380605e-14,2.2704534976197427e-27
0.2882882882882883,7.699591748454269e-06,1.2847357196910123e-13,3.8032257605952865e-27
0.2902902902902903,9.245180303131231e-06,1.7424878864107515e-13,6.333972856519382e-27
0.2922922922922923,1.106983149191289e-05,2.354532373472539e-13,1.0488808095344334e-26
0.29429429429429427,1.321801653052186e-05,3.1699001993900484e-13,1.7271984846492927e-26
0.2962962962962963,1.5740279579995912e-05,4.2522521970114034e-13,2.828550477113061e-26
0.2982982982982983,1.8693911826894625e-05,5.683957466395176e-13,4.607122100146377e-26
0.3003003003003003,2.214367942650742e-05,7.571227587410687e-13,7.464097194381162e-26
0.3023023023023023,2.616260712231689e-05,1.0050558373897533e-12,1.202938607097481e-25
0.30430430430430433,3.083281913387386e-05,1.3296785693789445e-12,1.9286982427258822e-25
0.3063063063063063,3.624643865005012e-05,1.7533127315382017e-12,3.0766280477853663e-25
0.3083083083083083,4.2506546975114876e-05,2.3043660704620617e-12,4.883262547392345e-25
0.3103103103103103,4.972820305140282e-05,3.018877929454898e-12,7.712643584424963e-25
0.3123123123123123,5.803952372501062e-05,3.942427937589487e-12,1.2122371078968063e-24
0.31431431431431434,6.758282473092628e-05,5.13248591473003e-12,1.896248822976056e-24
0.3163163163163163,7.851582195259327e-05,6.6612963709888e-12,2.9522840733259332e-24
0.3183183183183183,9.101289205991327e-05,8.619408839055321e-12,4.575167503490247e-24
0.3203203203203203,0.00010526639115124767,1.1119986166901917e-11,7.057846514761095e-24
0.32232232232232233,0.00012148802952170778,1.4304047258422754e-11,1.0838856499592135e-23
0.32432432432432434,0.0001399103001548859,1.834682907487252e-11,1.657180626144937e-23
0.3263263263263263,0.00016078795799153413,2.3465485551530472e-11,2.5226664640161724e-23
0.3283283283283283,0.00018439954647032507,2.9928379054087946e-11,3.823678125634852e-23
0.3303303303303303,0.00021104896726667225,3.806626377581564e-11,5.771140680258543e-23
0.33233233233233234,0.00024106708858017968,4.828571080804517e-11,8.67416385423202e-23
0.33433433433433435,0.0002748133867440288,6.108518232613973e-11,1.2983908803784024e-22
0.3363363363363363,0.00031267761535557046,7.707422832375337e-11,1.9356235189558947e-22
0.3383383383383383,0.0003550814955613662,9.699635458626899e-11,2.87408189702026e-22
0.34034034034034033,0.0004024804205772663,1.217561961944579e-10,4.250743720852821e-22
0.34234234234234234,0.00045536516698984556,1.5245172795802536e-10,6.262424077968207e-22
0.34434434434434436,0.0005142636048751001,1.9041235305773307e-10,9.190847453716947e-22
0.34634634634634637,0.0005797423982886773,2.372438351847078e-10,1.34377784805985e-21
0.3483483483483483,0.0006524086872345698,2.948811790682949e-10,1.957406775211123e-21
0.35035035035035034,0.0007329117418107525,3.6565072104419013e-10,2.8407878632884605e-21
0.35235235235235235,0.0008219445788657429,4.523428669027265e-10,4.107926056005794e-21
0.35435435435435436,0.0009202455311839846,5.582971104474976e-10,5.919078530583253e-21
0.3563563563563564,0.0010285997589545921,6.875011848671871e-10,8.498737675278109e-21
0.35835835835835833,0.0011478406930710838,8.447064421611245e-10,1.2160301856719303e-20
0.36036036036036034,0.0012788513996631222,1.0355618255464432e-09,1.7339807806450466e-20
0.36236236236236236,0.0014225658551776628,1.2667690981926847e-09,2.464190063187626e-20
0.36436436436436437,0.0015799701213094223,1.546262321053154e-09,3.490227694795605e-20
0.3663663663663664,0.0017521034091306789,1.8834149353496236e-09,4.9272231509633153e-20
0.3683683683683684,0.0019400590218902655,2.289278203858761e-09,6.933276839446569e-20
0.37037037037037035,0.002144985166142366,2.7768552020498346e-09,9.724813292682953e-20
0.37237237237237236,0.002368085621126834,3.3614150279005715e-09,1.3597174459703033e-19
0.3743743743743744,0.0026106202566557497,4.0608524204812385e-09,1.895215737207401e-19
0.3763763763763764,0.0028739053901637307,4.896098544788472e-09,2.633472716280407e-19
0.3783783783783784,0.0031593139740516826,5.891589316483244e-09,3.6481817280027557e-19
0.38038038038038036,0.0034682756049930425,7.075798307799694e-09,5.03870063180785e-19
0.38238238238238237,0.003802276347476399,8.481841997567393e-09,6.93859887751744e-19
0.3843843843843844,0.004162858364524324,1.0148165906616385e-08,9.526920252150612e-19
0.3863863863863864,0.004551619349254233,1.21193209973337e-08,1.304298230629457e-18
0.3883883883883884,0.004970211751726643,1.4446840615225325e-08,1.780576889896712e-18
0.39039039039039036,0.005420341796357191,1.7190229213326314e-08,2.4239271526283255e-18
0.3923923923923924,0.005903768286044559,2.0418075129339504e-08,3.290551438315333e-18
0.3943943943943944,0.006422301190083953,2.420930078245679e-08,4.4547477587384534e-18
0.3963963963963964,0.00697780001388716,2.865456482369078e-08,6.014473754624388e-18
0.3983983983983984,0.007572171949512163,3.38578320117537e-08,8.098540370983432e-18
0.40040040040040037,0.008207369807009503,3.9938127897312605e-08,1.0875888458572766e-17
0.4024024024024024,0.00888538972761508,4.7031496782783604e-08,1.456752090316706e-17
0.4044044044044044,0.009608268680851332,5.529318288329456e-08,1.9461811791165422e-17
0.4064064064064064,0.010378081748637134,6.490005614729107e-08,2.5934099498939796e-17
0.4084084084084084,0.011196939200540924,7.605330580227212e-08,3.447170081257183e-17
0.41041041041041043,0.012066983365339885,8.898142637173307e-08,4.570576839898277e-17
0.4124124124124124,0.012990385305060017,1.039435226623895e-07,6.045176645168791e-17
0.4144144144144144,0.013969341298663401,1.212329620446142e-07,7.976077396970947e-17
0.4164164164164164,0.015006069143513963,1.4118140424145326e-07,1.0498435978230743e-16
0.4184184184184184,0.01610280428368474,1.6416324079998136e-07,1.3785642960313018e-16
0.42042042042042044,0.017261795775063295,1.906004784396394e-07,1.805962488661029e-16
0.4224224224224224,0.018485302098061592,2.209681025516137e-07,2.3603782670746915e-16
0.4244244244244244,0.019775586829537523,2.557999592566864e-07,3.0779204303638005e-16
0.4264264264264264,0.021134914186283636,2.956951966108299e-07,4.004493560388655e-16
0.42842842842842843,0.022565544453128493,3.413253077723032e-07,5.198326938106727e-16
0.43043043043043044,0.02406972930932486,3.934418212041917e-07,6.733122729232531e-16
0.43243243243243246,0.025649707067463594,4.528846852749402e-07,8.701966717334344e-16
0.4344344344344344,0.02730769783964747,5.205913969281168e-07,1.1222176035051943e-15
0.4364364364364364,0.02904589864608699,5.976069264125769e-07,1.4441295856698152e-15
0.43843843843843844,0.03086647848163263,6.850944923856394e-07,1.8544502064318026e-15
0.44044044044044045,0.03277157335603948,7.843472440145583e-07,2.3763720887891786e-15
0.44244244244244246,0.0347632813239657,8.968009089942341e-07,3.038884109210879e-15
0.4444444444444444,0.03684365752083552,1.0240474686600164e-06,3.878147135720628e-15
0.44644644644644643,0.039014709220754125,1.167849923591267e-06,4.939178731888049e-15
0.44844844844844844,0.041278390932639686,1.3301582152605977e-06,6.27791218979883e-15
0.45045045045045046,0.04363659955064513,1.5131263713721365e-06,7.963708209110772e-15
0.45245245245245247,0.0460911695747733,1.7191309445349741e-06,1.0082412881608297e-14
0.4544544544544544,0.048643868417351646,1.9507908158206926e-06,1.2740073777092624e-14
0.45645645645645644,0.051296391810724165,2.2109884365409356e-06,1.606744732557694e-14
0.45845845845845845,0.05405035933114256,2.502892583236882e-06,2.0225455892644557e-14
0.46046046046046046,0.05690731005340146,2.8299827023808694e-06,2.5411782570616698e-14
0.4624624624624625,0.05986869835026109,3.196074922634924e-06,3.1868826471003014e-14
0.46446446446446443,0.06293588985014345,3.605349813675305e-06,3.989328202074893e-14
0.46646646646646645,0.06611015756597827,4.0623819715590115e-06,4.984765337076451e-14
0.46846846846846846,0.06939267820740938,4.5721715113608264e-06,6.217407058717142e-14
0.47047047047047047,0.07278452868786997,5.140177548332119e-06,7.74108390298326e-14
0.4724724724724725,0.07628668283728103,5.772353749105982e-06,9.621222861223163e-14
0.4744744744744745,0.07990000833034272,6.475186034484637e-06,1.1937209705254144e-13
0.47647647647647645,0.08362526383956781,7.2557325150734515e-06,1.478520425481092e-13
0.47847847847847846,0.08746309642135902,8.12166574046078e-06,1.8281489854903966e-13
0.4804804804804805,0.09141403914255813,9.081317341763712e-06,2.2566451874633992e-13
0.4824824824824825,0.09547850895400595,1.014372514615558e-05,2.780929565916623e-13
0.4844844844844845,0.09965680481674388,1.131868284044689e-05,3.4213632351627143e-13
0.48648648648648646,0.10394910608557378,1.2616792258889934e-05,4.202408167608922e-13
0.48848848848848847,0.10835547115377103,1.404951836811608e-05,5.153406450047849e-13
0.4904904904904905,0.11287583636181986,1.5629247019467536e-05,6.309498518663385e-13
0.4924924924924925,0.11751001517212739,1.7369345535957915e-05,7.712703483946423e-13
0.4944944944944945,0.12225769761075284,1.9284226197666026e-05,9.413188209647603e-13
0.4964964964964965,0.12711844997629196,2.138941268553371e-05,1.1470755861944518e-12
0.4984984984984985,0.13209171481516913,2.3701609539293783e-05,1.3956589259147064e-12
0.5005005005005005,0.13717681116172342,2.623877468059324e-05,1.6955289598500485e-12
0.5025025025025025,0.14237293504062698,2.902019504729113e-05,2.0567257092493618e-12
0.5045045045045045,0.14767916022835753,3.2066565379408724e-05,2.491146679843187e-12
0.5065065065065065,0.1530944392696535,3.540007019128077e-05,3.0128700566711384e-12
0.5085085085085085,0.15861760474411707,3.904446895810271e-05,3.638530466992106e-12
0.5105105105105106,0.1642473707774132,4.302518453831224e-05,4.387755242188068e-12
0.5125125125125125,0.1699823347908031,4.736939484604378e-05,5.2836702079723295e-12
0.5145145145145145,0.17582097948212216,5.2106127780328994e-05,6.353485268240522e-12
0.5165165165165165,0.18176167503067348,5.7266359409709056e-05,7.62917143680835e-12
0.5185185185185185,0.18780268151795226,6.28831154025638e-05,9.148242529763809e-12
0.5205205205205206,0.19394215155558475,6.899157568471815e-05,1.0954656477476109e-11
0.5225225225225225,0.20017813311136484,7.562918229675811e-05,1.3099853169341592e-11
0.5245245245245245,0.20650857252385074,8.283575041406395e-05,1.564394792780663e-11
0.5265265265265265,0.21293131769556473,9.065358248276668e-05,1.8657102144664862e-11
0.5285285285285285,0.21944412145449965,9.912758541475979e-05,2.2221095327677235e-11
0.5305305305305306,0.22604464507332772,0.00010830539077453898,2.643112582699231e-11
0.5325325325325325,0.2327304619354334,0.00011823747787999931,3.139787086867419e-11
0.5345345345345345,0.2394990613366912,0.000128977299728472,3.724984024936772e-11
0.5365365365365365,0.2463478524117168,0.00014058141164821248,4.4136062176785387e-11
0.5385385385385385,0.2532741681732067,0.00015310960256429863,5.222914431302239e-11
0.5405405405405406,0.2602752696528834,0.00016662502875651916,6.172875813236421e-11
0.5425425425425425,0.26734835013251823,0.0001811943499753099,7.286560028571931e-11
0.5445445445445445,0.2744905394535061,0.00019688786777021354,8.590589081708919e-11
0.5465465465465466,0.28169890839348555,0.0002137796658736942,1.0115647485332479e-10
0.5485485485485485,0.28897047309858437,0.00023194775247148576,1.1897060184068259e-10
0.5505505505505506,0.29630219955997117,0.00025147420417904304,1.3975446458714265e-10
0.5525525525525525,0.30369100812352645,0.0002724453115320569,1.6397458934923132e-10
0.5545545545545546,0.311133778021645,0.00029495172578759057,1.9216617804073187e-10
0.5565565565565566,0.3186273519163553,0.00031908860682099317,2.2494251440693336e-10
0.5585585585585585,0.326168540443209,0.0003449557718926752,2.63005557775011e-10
0.5605605605605606,0.3337541267456282,0.00037265784504782813,3.071578608356369e-10
0.5625625625625625,0.34138087098970116,0.00040230440690153436,3.5831596191468195e-10
0.5645645645645646,0.3490455148497268,0.0004340101445513418,4.1752541744307386e-10
0.5665665665665666,0.3567447859551297,0.0004678950013492998,4.859776569175574e-10
0.5685685685685685,0.36447540228973185,0.0005040843262558257,5.65028860661357e-10
0.5705705705705706,0.37223407653472557,0.0005427090224885005,6.562210802407491e-10
0.5725725725725725,0.38001752034707903,0.0005839056951700825,7.613058425766058e-10
0.5745745745745746,0.38782244856551107,0.0006278167976717907,8.822705017185152e-10
0.5765765765765766,0.3956455833365581,0.0006745907763399888,1.0213676270372998e-09
0.5785785785785785,0.4034836581537085,0.0007243822132873969,1.1811477433593993e-09
0.5805805805805806,0.41133342180296795,0.0007773519669230907,1.3644957674368018e-09
0.5825825825825826,0.41919164220867833,0.0008336673098897748,1.5746715162487285e-09
0.5845845845845846,0.42705511017384246,0.0008935020640713889,1.8153546960988733e-09
0.5865865865865866,0.4349206430096318,0.0009570367323294505,2.0906948174421676e-09
0.5885885885885885,0.442785088049215,0.001024458626622706,2.405366518991508e-09
0.5905905905905906,0.450645326041464,0.001095961992161428,2.7646308260624416e-09
0.5925925925925926,0.4584982744205435,0.001171748127245288,3.1744029124641843e-09
0.5945945945945946,0.46634089044782123,0.0012520254984322685,3.641326982692852e-09
0.5965965965965966,0.4741701742229504,0.0013370098506850269,4.172858941882843e-09
0.5985985985985985,0.48198317156142273,0.001426924312141467,4.7773575750922974e-09
0.6006006006006006,0.4897769767362768,0.001521999493156911,5.464185015190597e-09
0.6026026026026026,0.4975487350820729,0.0016224735792671266,6.243817340061938e-09
0.6046046046046046,0.5052956454596368,0.0017285924177241146,7.127966205191187e-09
0.6066066066066066,0.5130149625804491,0.001840609597259868,8.129712487136923e-09
0.6086086086086087,0.5207039991899565,0.0019587865207380097,9.26365298709108e-09
0.6106106106106106,0.5283601281094128,0.0020833924703579903,1.0546061321837114e-08
0.6126126126126126,0.5359807841362411,0.00221470466508327,1.1995064212135229e-08
0.6146146146146146,0.5435634658032178,0.002353008309971355,1.3630834466036755e-08
0.6166166166166166,0.5511057369971167,0.002498596637091774,1.547580204704188e-08
0.6186186186186187,0.5586052284377652,0.0026517709377269437,1.7554884714525174e-08
0.6206206206206206,0.5660596390187399,0.0028128405855600155,1.9895739826620576e-08
0.6226226226226226,0.5734667370112353,0.0029821230505649456,2.2529039003955097e-08
0.6246246246246246,0.5808243611328776,0.0031599439033246145,2.5488767466375132e-08
0.6266266266266266,0.5881304214835237,0.003346636809515464,2.8812549974303052e-08
0.6286286286286287,0.5953829003503167,0.003542543514309805,3.25420054317071e-08
0.6306306306306306,0.602579852884474,0.003748013816460421,3.6723132339000975e-08
0.6326326326326326,0.6097194076525118,0.003963405531846917,4.1406727421664585e-08
0.6346346346346347,0.6167997670647708,0.0041890844462778454,4.6648839904051415e-08
0.6366366366366366,0.6238192076843021,0.004425424257358823,5.251126404788603e-08
0.6386386386386387,0.6307760804193223,0.004672806505253161,5.906207273140816e-08
0.6406406406406406,0.6376688106025796,0.004931620492178285,6.637619500805193e-08
0.6426426426426426,0.6444958979611236,0.005202263190499384,7.453604075309183e-08
0.6446446446446447,0.6512559164800593,0.005485139139299286,8.363217568278271e-08
0.6466466466466466,0.6579475141639853,0.005780660329322578,9.376405021329683e-08
0.6486486486486487,0.6645694126998954,0.006089246076210982,1.0504078581616255e-07
0.6506506506506506,0.6711204070253884,0.006411322881966356,1.1758202272294216e-07
0.6526526526526526,0.6775993648061077,0.006747324284597868,1.3151883303454696e-07
0.6546546546546547,0.6840052258263605,0.007097690695929736,1.4699470349977277e-07
0.6566566566566566,0.6903370012969151,0.007462869227566493,1.641665924433109e-07
0.6586586586586587,0.6965937730839981,0.007843313505033917,1.8320606554555127e-07
0.6606606606606606,0.7027746928635117,0.008239483470133473,2.0430051540472869e-07
0.6626626626626626,0.7088789812045198,0.008651845171570744,2.276544700464187e-07
0.6646646646646647,0.7149059265860119,0.009080870543937749,2.5349099578554983e-07
0.6666666666666666,0.720854884350964,0.009527037175151298,2.8205320009217876e-07
0.6686686686686687,0.7267252756016744,0.009990828062470614,3.1360584036359097e-07
